year,age,sex,people
2059,88,2,287106
2059,89,2,264696
2059,90+,2,1942778
2060,0,1,439663
2060,1,1,440384
2060,2,1,441296
2060,3,1,442219
2060,4,1,443129
2060,5,1,443967
2060,6,1,444730
2060,7,1,445431
2060,8,1,446039
2060,9,1,446531
2060,10,1,446938
2060,11,1,447221
2060,12,1,447249
2060,13,1,447000
2060,14,1,446461
2060,15,1,446216
2060,16,1,446346
2060,17,1,446423
2060,18,1,447236
2060,19,1,449867
2060,20,1,453187
2060,21,1,456543
2060,22,1,460996
2060,23,1,466236
2060,24,1,471516
2060,25,1,475373
2060,26,1,477977
2060,27,1,480756
2060,28,1,483719
2060,29,1,486809
2060,30,1,489213
2060,31,1,490914
2060,32,1,492642
2060,33,1,494327
2060,34,1,496009
2060,35,1,497218
2060,36,1,497958
2060,37,1,498597
2060,38,1,499035
2060,39,1,499264
2060,40,1,499012
2060,41,1,498102
2060,42,1,496752
2060,43,1,494961
2060,44,1,492746
2060,45,1,490593
2060,46,1,488664
2060,47,1,484193
2060,48,1,493304
2060,49,1,487174
2060,50,1,478280
2060,51,1,473261
2060,52,1,475893
2060,53,1,461633
2060,54,1,451498
2060,55,1,435307
2060,56,1,427261
2060,57,1,415413
2060,58,1,407601
2060,59,1,413333
2060,60,1,421375
2060,61,1,429588
2060,62,1,431793
2060,63,1,438684
2060,64,1,436504
2060,65,1,430983
2060,66,1,438636
2060,67,1,433190
2060,68,1,436089
2060,69,1,442226
2060,70,1,427274
2060,71,1,409834
2060,72,1,400006
2060,73,1,378677
2060,74,1,377256
2060,75,1,369571
2060,76,1,350639
2060,77,1,343605
2060,78,1,333915
2060,79,1,328940
2060,80,1,320073
2060,81,1,298256
2060,82,1,268649
2060,83,1,254934
2060,84,1,247922
2060,85,1,240834
2060,86,1,232075
2060,87,1,228874
2060,88,1,223570
2060,89,1,213510
2060,90+,1,1376832
2060,0,2,418807
2060,1,2,419390
2060,2,2,420156
2060,3,2,420906
2060,4,2,421632
2060,5,2,422380
2060,6,2,423119
2060,7,2,423824
2060,8,2,424466
2060,9,2,425005
2060,10,2,425338
2060,11,2,425422
2060,12,2,425284
2060,13,2,424857
2060,14,2,424103
2060,15,2,423553
2060,16,2,423284
2060,17,2,423019
2060,18,2,423877
2060,19,2,427307
2060,20,2,431229
2060,21,2,434561
2060,22,2,439023
2060,23,2,443667
2060,24,2,447585
2060,25,2,449847
2060,26,2,450815
2060,27,2,451978
2060,28,2,453414
2060,29,2,455019
2060,30,2,456557
2060,31,2,458076
2060,32,2,459727
2060,33,2,461382
2060,34,2,462956
2060,35,2,464203
2060,36,2,465165
2060,37,2,466024
2060,38,2,466727
2060,39,2,467289
2060,40,2,467655
2060,41,2,467668
2060,42,2,467242
2060,43,2,466347
2060,44,2,465009
2060,45,2,463406
2060,46,2,461719
2060,47,2,457546
2060,48,2,465963
2060,49,2,460775
2060,50,2,453821
2060,51,2,449390
2060,52,2,451536
2060,53,2,437547
2060,54,2,429589
2060,55,2,414000
2060,56,2,406319
2060,57,2,394806
2060,58,2,388365
2060,59,2,396703
2060,60,2,402732
2060,61,2,412342
2060,62,2,415451
2060,63,2,423037
2060,64,2,417296
2060,65,2,416203
2060,66,2,425779
2060,67,2,425969
2060,68,2,436772
2060,69,2,436297
2060,70,2,422751
2060,71,2,416191
2060,72,2,414996
2060,73,2,402817
2060,74,2,397102
2060,75,2,393425
2060,76,2,380499
2060,77,2,379068
2060,78,2,373476
2060,79,2,368383
2060,80,2,360645
2060,81,2,336725
2060,82,2,306185
2060,83,2,292428
2060,84,2,290321
2060,85,2,285775
2060,86,2,280073
2060,87,2,279463
2060,88,2,277478
2060,89,2,272637
2060,90+,2,1976390
2061,0,1,439960
2061,1,1,440528
2061,2,1,441315
2061,3,1,442141
2061,4,1,442973
2061,5,1,443773
2061,6,1,444524
2061,7,1,445248
2061,8,1,445924
2061,9,1,446529
2061,10,1,447077
2061,11,1,447543
2061,12,1,447802
2061,13,1,447832
2061,14,1,447618
2061,15,1,447735
2061,16,1,448216
2061,17,1,448656
2061,18,1,449819
2061,19,1,452701
2061,20,1,456169
2061,21,1,459582
2061,22,1,463959
2061,23,1,468986
2061,24,1,473931
2061,25,1,477339
2061,26,1,479459
2061,27,1,481719
2061,28,1,484174
2061,29,1,486839
2061,30,1,488919
2061,31,1,490329
2061,32,1,491798
2061,33,1,493333
2061,34,1,494925
2061,35,1,496129
2061,36,1,496870
2061,37,1,497595
2061,38,1,498194
2061,39,1,498576
2061,40,1,498455
2061,41,1,497877
2061,42,1,496996
2061,43,1,495682
2061,44,1,493929
2061,45,1,492089
2061,46,1,490283
2061,47,1,488343
2061,48,1,483851
2061,49,1,492914
2061,50,1,486654
2061,51,1,477629
2061,52,1,472529
2061,53,1,475075
2061,54,1,460753
2061,55,1,450420
2061,56,1,434062
2061,57,1,425943
2061,58,1,413996
2061,59,1,406070
2061,60,1,411735
2061,61,1,419672
2061,62,1,427699
2061,63,1,429744
2061,64,1,436408
2061,65,1,434001
2061,66,1,428283
2061,67,1,435646
2061,68,1,429902
2061,69,1,432400
2061,70,1,438114
2061,71,1,422927
2061,72,1,405272
2061,73,1,395126
2061,74,1,373622
2061,75,1,371709
2061,76,1,363563
2061,77,1,344327
2061,78,1,336759
2061,79,1,326553
2061,80,1,320897
2061,81,1,311395
2061,82,1,289273
2061,83,1,259647
2061,84,1,245415
2061,85,1,237615
2061,86,1,229689
2061,87,1,220111
2061,88,1,215761
2061,89,1,209373
2061,90+,1,1404050
2061,0,2,419084
2061,1,2,419526
2061,2,2,420169
2061,3,2,420830
2061,4,2,421484
2061,5,2,422189
2061,6,2,422923
2061,7,2,423648
2061,8,2,424354
2061,9,2,424997
2061,10,2,425470
2061,11,2,425723
2061,12,2,425807
2061,13,2,425647
2061,14,2,425203
2061,15,2,424997
2061,16,2,425061
2061,17,2,425144
2061,18,2,426337
2061,19,2,430001
2061,20,2,434070
2061,21,2,437452
2061,22,2,441839
2061,23,2,446287
2061,24,2,449876
2061,25,2,451720
2061,26,2,452214
2061,27,2,452898
2061,28,2,453835
2061,29,2,455037
2061,30,2,456266
2061,31,2,457503
2061,32,2,458904
2061,33,2,460417
2061,34,2,461913
2061,35,2,463143
2061,36,2,464099
2061,37,2,465040
2061,38,2,465901
2061,39,2,466601
2061,40,2,467100
2061,41,2,467414
2061,42,2,467436
2061,43,2,467010
2061,44,2,466098
2061,45,2,464797
2061,46,2,463202
2061,47,2,461484
2061,48,2,457286
2061,49,2,465652
2061,50,2,460460
2061,51,2,453495
2061,52,2,449017
2061,53,2,451093
2061,54,2,437062
2061,55,2,429012
2061,56,2,413318
2061,57,2,405572
2061,58,2,394021
2061,59,2,387525
2061,60,2,395758
2061,61,2,401708
2061,62,2,411216
2061,63,2,414199
2061,64,2,421602
2061,65,2,415745
2061,66,2,414507
2061,67,2,423865
2061,68,2,423854
2061,69,2,434334
2061,70,2,433591
2061,71,2,419874
2061,72,2,413067
2061,73,2,411557
2061,74,2,399152
2061,75,2,393098
2061,76,2,389004
2061,77,2,375738
2061,78,2,373771
2061,79,2,367622
2061,80,2,361907
2061,81,2,353548
2061,82,2,329289
2061,83,2,298597
2061,84,2,284302
2061,85,2,281244
2061,86,2,275730
2061,87,2,269012
2061,88,2,267062
2061,89,2,263658
2061,90+,2,2014429
2062,0,1,440421
2062,1,1,440826
2062,2,1,441460
2062,3,1,442161
2062,4,1,442897
2062,5,1,443618
2062,6,1,444331
2062,7,1,445042
2062,8,1,445742
2062,9,1,446414
2062,10,1,447075
2062,11,1,447682
2062,12,1,448124
2062,13,1,448385
2062,14,1,448450
2062,15,1,448893
2062,16,1,449735
2062,17,1,450526
2062,18,1,452053
2062,19,1,455286
2062,20,1,459004
2062,21,1,462564
2062,22,1,466998
2062,23,1,471950
2062,24,1,476681
2062,25,1,479754
2062,26,1,481426
2062,27,1,483202
2062,28,1,485140
2062,29,1,487297
2062,30,1,488952
2062,31,1,490037
2062,32,1,491214
2062,33,1,492492
2062,34,1,493935
2062,35,1,495048
2062,36,1,495785
2062,37,1,496512
2062,38,1,497196
2062,39,1,497741
2062,40,1,497773
2062,41,1,497326
2062,42,1,496779
2062,43,1,495932
2062,44,1,494657
2062,45,1,493276
2062,46,1,491784
2062,47,1,489968
2062,48,1,488004
2062,49,1,483480
2062,50,1,492393
2062,51,1,486000
2062,52,1,476899
2062,53,1,471727
2062,54,1,474178
2062,55,1,459667
2062,56,1,449152
2062,57,1,432739
2062,58,1,424510
2062,59,1,412461
2062,60,1,404518
2062,61,1,410091
2062,62,1,417848
2062,63,1,425694
2062,64,1,427544
2062,65,1,433935
2062,66,1,431314
2062,67,1,425401
2062,68,1,432380
2062,69,1,426311
2062,70,1,428425
2062,71,1,433708
2062,72,1,418275
2062,73,1,400387
2062,74,1,389912
2062,75,1,368194
2062,76,1,365735
2062,77,1,357095
2062,78,1,337549
2062,79,1,329423
2062,80,1,318663
2062,81,1,312296
2062,82,1,302127
2062,83,1,279691
2062,84,1,250068
2062,85,1,235338
2062,86,1,226745
2062,87,1,217988
2062,88,1,207649
2062,89,1,202221
2062,90+,1,1424925
2062,0,2,419524
2062,1,2,419806
2062,2,2,420306
2062,3,2,420843
2062,4,2,421409
2062,5,2,422042
2062,6,2,422732
2062,7,2,423453
2062,8,2,424178
2062,9,2,424886
2062,10,2,425462
2062,11,2,425855
2062,12,2,426108
2062,13,2,426170
2062,14,2,425994
2062,15,2,426097
2062,16,2,426505
2062,17,2,426922
2062,18,2,428462
2062,19,2,432461
2062,20,2,436764
2062,21,2,440293
2062,22,2,444730
2062,23,2,449103
2062,24,2,452496
2062,25,2,454011
2062,26,2,454088
2062,27,2,454297
2062,28,2,454756
2062,29,2,455458
2062,30,2,456284
2062,31,2,457213
2062,32,2,458332
2062,33,2,459596
2062,34,2,460949
2062,35,2,462101
2062,36,2,463042
2062,37,2,463976
2062,38,2,464920
2062,39,2,465779
2062,40,2,466416
2062,41,2,466862
2062,42,2,467185
2062,43,2,467209
2062,44,2,466764
2062,45,2,465888
2062,46,2,464597
2062,47,2,462972
2062,48,2,461225
2062,49,2,456988
2062,50,2,465338
2062,51,2,460133
2062,52,2,453124
2062,53,2,448584
2062,54,2,450595
2062,55,2,436481
2062,56,2,428312
2062,57,2,412566
2062,58,2,404774
2062,59,2,393179
2062,60,2,386617
2062,61,2,394767
2062,62,2,400630
2062,63,2,409995
2062,64,2,412815
2062,65,2,420054
2062,66,2,414074
2062,67,2,412670
2062,68,2,421788
2062,69,2,421522
2062,70,2,431673
2062,71,2,430673
2062,72,2,416759
2062,73,2,409685
2062,74,2,407856
2062,75,2,395173
2062,76,2,388733
2062,77,2,384192
2062,78,2,370551
2062,79,2,367985
2062,80,2,361236
2062,81,2,354868
2062,82,2,345832
2062,83,2,321227
2062,84,2,290397
2062,85,2,275524
2062,86,2,271474
2062,87,2,264967
2062,88,2,257218
2062,89,2,253920
2062,90+,2,2040781
2063,0,1,441055
2063,1,1,441290
2063,2,1,441759
2063,3,1,442306
2063,4,1,442917
2063,5,1,443542
2063,6,1,444176
2063,7,1,444850
2063,8,1,445536
2063,9,1,446232
2063,10,1,446960
2063,11,1,447680
2063,12,1,448263
2063,13,1,448707
2063,14,1,449004
2063,15,1,449725
2063,16,1,450893
2063,17,1,452045
2063,18,1,453924
2063,19,1,457520
2063,20,1,461590
2063,21,1,465400
2063,22,1,469980
2063,23,1,474990
2063,24,1,479646
2063,25,1,482505
2063,26,1,483842
2063,27,1,485170
2063,28,1,486624
2063,29,1,488265
2063,30,1,489412
2063,31,1,490072
2063,32,1,490924
2063,33,1,491910
2063,34,1,493096
2063,35,1,494062
2063,36,1,494708
2063,37,1,495432
2063,38,1,496119
2063,39,1,496748
2063,40,1,496943
2063,41,1,496650
2063,42,1,496235
2063,43,1,495722
2063,44,1,494914
2063,45,1,494011
2063,46,1,492976
2063,47,1,491473
2063,48,1,489634
2063,49,1,487635
2063,50,1,482981
2063,51,1,491739
2063,52,1,485266
2063,53,1,476099
2063,54,1,470849
2063,55,1,473075
2063,56,1,458389
2063,57,1,447804
2063,58,1,431301
2063,59,1,422957
2063,60,1,410905
2063,61,1,402922
2063,62,1,408330
2063,63,1,415916
2063,64,1,423541
2063,65,1,425151
2063,66,1,431282
2063,67,1,428448
2063,68,1,422250
2063,69,1,428813
2063,70,1,422440
2063,71,1,424167
2063,72,1,428991
2063,73,1,413293
2063,74,1,395167
2063,75,1,384312
2063,76,1,362347
2063,77,1,359303
2063,78,1,350148
2063,79,1,330284
2063,80,1,321558
2063,81,1,310222
2063,82,1,303108
2063,83,1,292237
2063,84,1,269490
2063,85,1,239920
2063,86,1,224702
2063,87,1,215328
2063,88,1,205790
2063,89,1,194770
2063,90+,1,1437259
2063,0,2,420124
2063,1,2,420247
2063,2,2,420586
2063,3,2,420981
2063,4,2,421422
2063,5,2,421967
2063,6,2,422586
2063,7,2,423262
2063,8,2,423983
2063,9,2,424710
2063,10,2,425351
2063,11,2,425848
2063,12,2,426241
2063,13,2,426471
2063,14,2,426517
2063,15,2,426888
2063,16,2,427606
2063,17,2,428366
2063,18,2,430240
2063,19,2,434587
2063,20,2,439226
2063,21,2,442988
2063,22,2,447571
2063,23,2,451994
2063,24,2,455312
2063,25,2,456631
2063,26,2,456380
2063,27,2,456172
2063,28,2,456155
2063,29,2,456381
2063,30,2,456706
2063,31,2,457232
2063,32,2,458044
2063,33,2,459026
2063,34,2,460131
2063,35,2,461139
2063,36,2,462003
2063,37,2,462921
2063,38,2,463858
2063,39,2,464801
2063,40,2,465597
2063,41,2,466182
2063,42,2,466637
2063,43,2,466962
2063,44,2,466966
2063,45,2,466557
2063,46,2,465693
2063,47,2,464370
2063,48,2,462716
2063,49,2,460929
2063,50,2,456687
2063,51,2,465011
2063,52,2,459761
2063,53,2,452694
2063,54,2,448098
2063,55,2,450000
2063,56,2,435778
2063,57,2,427541
2063,58,2,411765
2063,59,2,403918
2063,60,2,392269
2063,61,2,385665
2063,62,2,393723
2063,63,2,399462
2063,64,2,408644
2063,65,2,411322
2063,66,2,418385
2063,67,2,412264
2063,68,2,410677
2063,69,2,419499
2063,70,2,418976
2063,71,2,428803
2063,72,2,427514
2063,73,2,413386
2063,74,2,406046
2063,75,2,403839
2063,76,2,390838
2063,77,2,383984
2063,78,2,378950
2063,79,2,364884
2063,80,2,361671
2063,81,2,354292
2063,82,2,347213
2063,83,2,337466
2063,84,2,312511
2063,85,2,281535
2063,86,2,266072
2063,87,2,261002
2063,88,2,253485
2063,89,2,244710
2063,90+,2,2055563
2064,0,1,441865
2064,1,1,441926
2064,2,1,442223
2064,3,1,442605
2064,4,1,443062
2064,5,1,443562
2064,6,1,444100
2064,7,1,444696
2064,8,1,445344
2064,9,1,446026
2064,10,1,446778
2064,11,1,447565
2064,12,1,448262
2064,13,1,448846
2064,14,1,449326
2064,15,1,450279
2064,16,1,451727
2064,17,1,453204
2064,18,1,455443
2064,19,1,459391
2064,20,1,463824
2064,21,1,467987
2064,22,1,472818
2064,23,1,477973
2064,24,1,482686
2064,25,1,485470
2064,26,1,486593
2064,27,1,487587
2064,28,1,488592
2064,29,1,489750
2064,30,1,490382
2064,31,1,490534
2064,32,1,490962
2064,33,1,491624
2064,34,1,492518
2064,35,1,493228
2064,36,1,493726
2064,37,1,494360
2064,38,1,495044
2064,39,1,495677
2064,40,1,495958
2064,41,1,495827
2064,42,1,495565
2064,43,1,495185
2064,44,1,494711
2064,45,1,494275
2064,46,1,493716
2064,47,1,492671
2064,48,1,491144
2064,49,1,489271
2064,50,1,487137
2064,51,1,482349
2064,52,1,491005
2064,53,1,484462
2064,54,1,475224
2064,55,1,469766
2064,56,1,471778
2064,57,1,457031
2064,58,1,446338
2064,59,1,429742
2064,60,1,421380
2064,61,1,409305
2064,62,1,401214
2064,63,1,406465
2064,64,1,413839
2064,65,1,421200
2064,66,1,422583
2064,67,1,428451
2064,68,1,425315
2064,69,1,418808
2064,70,1,424968
2064,71,1,418293
2064,72,1,419609
2064,73,1,423940
2064,74,1,407969
2064,75,1,389560
2064,76,1,378279
2064,77,1,356049
2064,78,1,352394
2064,79,1,342699
2064,80,1,322494
2064,81,1,313143
2064,82,1,301204
2064,83,1,293301
2064,84,1,281706
2064,85,1,258680
2064,86,1,229207
2064,87,1,213524
2064,88,1,203418
2064,89,1,193177
2064,90+,1,1441562
2064,0,2,420895
2064,1,2,420849
2064,2,2,421028
2064,3,2,421261
2064,4,2,421561
2064,5,2,421980
2064,6,2,422511
2064,7,2,423116
2064,8,2,423792
2064,9,2,424515
2064,10,2,425175
2064,11,2,425737
2064,12,2,426234
2064,13,2,426605
2064,14,2,426818
2064,15,2,427412
2064,16,2,428397
2064,17,2,429467
2064,18,2,431685
2064,19,2,436366
2064,20,2,441353
2064,21,2,445450
2064,22,2,450267
2064,23,2,454836
2064,24,2,458203
2064,25,2,459447
2064,26,2,459000
2064,27,2,458465
2064,28,2,458031
2064,29,2,457781
2064,30,2,457630
2064,31,2,457655
2064,32,2,458064
2064,33,2,458740
2064,34,2,459562
2064,35,2,460324
2064,36,2,461043
2064,37,2,461885
2064,38,2,462806
2064,39,2,463741
2064,40,2,464622
2064,41,2,465367
2064,42,2,465961
2064,43,2,466417
2064,44,2,466722
2064,45,2,466762
2064,46,2,466365
2064,47,2,465470
2064,48,2,464117
2064,49,2,462424
2064,50,2,460629
2064,51,2,456376
2064,52,2,464640
2064,53,2,459329
2064,54,2,452210
2064,55,2,447517
2064,56,2,449282
2064,57,2,435003
2064,58,2,426719
2064,59,2,410906
2064,60,2,402992
2064,61,2,391315
2064,62,2,384663
2064,63,2,392592
2064,64,2,398167
2064,65,2,407186
2064,66,2,409711
2064,67,2,416578
2064,68,2,410300
2064,69,2,408478
2064,70,2,416998
2064,71,2,416229
2064,72,2,425696
2064,73,2,424093
2064,74,2,409757
2064,75,2,402096
2064,76,2,399460
2064,77,2,386118
2064,78,2,378808
2064,79,2,373222
2064,80,2,358699
2064,81,2,354803
2064,82,2,346739
2064,83,2,338910
2064,84,2,328416
2064,85,2,303088
2064,86,2,271989
2064,87,2,255935
2064,88,2,249825
2064,89,2,241302
2064,90+,2,2060159
2065,0,1,442842
2065,1,1,442737
2065,2,1,442860
2065,3,1,443069
2065,4,1,443361
2065,5,1,443708
2065,6,1,444121
2065,7,1,444620
2065,8,1,445191
2065,9,1,445834
2065,10,1,446573
2065,11,1,447383
2065,12,1,448147
2065,13,1,448845
2065,14,1,449465
2065,15,1,450601
2065,16,1,452281
2065,17,1,454039
2065,18,1,456603
2065,19,1,460911
2065,20,1,465696
2065,21,1,470222
2065,22,1,475405
2065,23,1,480811
2065,24,1,485670
2065,25,1,488511
2065,26,1,489559
2065,27,1,490339
2065,28,1,491010
2065,29,1,491720
2065,30,1,491868
2065,31,1,491505
2065,32,1,491425
2065,33,1,491665
2065,34,1,492234
2065,35,1,492652
2065,36,1,492896
2065,37,1,493382
2065,38,1,493976
2065,39,1,494607
2065,40,1,494893
2065,41,1,494849
2065,42,1,494750
2065,43,1,494523
2065,44,1,494180
2065,45,1,494079
2065,46,1,493988
2065,47,1,493416
2065,48,1,492347
2065,49,1,490787
2065,50,1,488779
2065,51,1,486508
2065,52,1,481639
2065,53,1,490201
2065,54,1,483582
2065,55,1,474143
2065,56,1,468490
2065,57,1,470399
2065,58,1,455554
2065,59,1,444749
2065,60,1,428159
2065,61,1,419757
2065,62,1,407591
2065,63,1,399405
2065,64,1,404463
2065,65,1,411580
2065,66,1,418688
2065,67,1,419844
2065,68,1,425355
2065,69,1,421890
2065,70,1,415097
2065,71,1,420847
2065,72,1,413853
2065,73,1,414727
2065,74,1,418541
2065,75,1,402248
2065,76,1,383518
2065,77,1,371781
2065,78,1,349282
2065,79,1,344983
2065,80,1,334711
2065,81,1,314156
2065,82,1,304149
2065,83,1,291573
2065,84,1,282852
2065,85,1,270540
2065,86,1,247261
2065,87,1,217939
2065,88,1,201855
2065,89,1,191093
2065,90+,1,1444080
2065,0,2,421826
2065,1,2,421621
2065,2,2,421630
2065,3,2,421703
2065,4,2,421841
2065,5,2,422119
2065,6,2,422524
2065,7,2,423042
2065,8,2,423646
2065,9,2,424324
2065,10,2,424980
2065,11,2,425561
2065,12,2,426123
2065,13,2,426598
2065,14,2,426952
2065,15,2,427713
2065,16,2,428921
2065,17,2,430258
2065,18,2,432787
2065,19,2,437811
2065,20,2,443133
2065,21,2,447578
2065,22,2,452729
2065,23,2,457532
2065,24,2,461046
2065,25,2,462339
2065,26,2,461816
2065,27,2,461085
2065,28,2,460325
2065,29,2,459657
2065,30,2,459030
2065,31,2,458581
2065,32,2,458489
2065,33,2,458761
2065,34,2,459278
2065,35,2,459757
2065,36,2,460231
2065,37,2,460927
2065,38,2,461773
2065,39,2,462694
2065,40,2,463564
2065,41,2,464394
2065,42,2,465149
2065,43,2,465744
2065,44,2,466181
2065,45,2,466522
2065,46,2,466573
2065,47,2,466145
2065,48,2,465220
2065,49,2,463828
2065,50,2,462129
2065,51,2,460319
2065,52,2,456023
2065,53,2,464209
2065,54,2,458843
2065,55,2,451631
2065,56,2,446812
2065,57,2,448491
2065,58,2,434175
2065,59,2,425836
2065,60,2,409976
2065,61,2,402022
2065,62,2,390311
2065,63,2,383577
2065,64,2,391336
2065,65,2,396769
2065,66,2,405614
2065,67,2,407966
2065,68,2,414617
2065,69,2,408133
2065,70,2,406076
2065,71,2,414300
2065,72,2,413253
2065,73,2,422330
2065,74,2,420410
2065,75,2,405816
2065,76,2,397789
2065,77,2,394693
2065,78,2,380975
2065,79,2,373152
2065,80,2,366969
2065,81,2,351970
2065,82,2,347331
2065,83,2,338545
2065,84,2,329927
2065,85,2,318630
2065,86,2,292933
2065,87,2,261746
2065,88,2,245108
2065,89,2,237959
2065,90+,2,2060914
2066,0,1,443996
2066,1,1,443716
2066,2,1,443671
2066,3,1,443707
2066,4,1,443825
2066,5,1,444007
2066,6,1,444267
2066,7,1,444641
2066,8,1,445115
2066,9,1,445681
2066,10,1,446381
2066,11,1,447178
2066,12,1,447966
2066,13,1,448731
2066,14,1,449464
2066,15,1,450741
2066,16,1,452603
2066,17,1,454594
2066,18,1,457438
2066,19,1,462072
2066,20,1,467217
2066,21,1,472095
2066,22,1,477641
2066,23,1,483399
2066,24,1,488508
2066,25,1,491496
2066,26,1,492601
2066,27,1,493306
2066,28,1,493763
2066,29,1,494139
2066,30,1,493839
2066,31,1,492993
2066,32,1,492399
2066,33,1,492131
2066,34,1,492278
2066,35,1,492371
2066,36,1,492324
2066,37,1,492556
2066,38,1,493002
2066,39,1,493545
2066,40,1,493828
2066,41,1,493790
2066,42,1,493779
2066,43,1,493715
2066,44,1,493526
2066,45,1,493554
2066,46,1,493798
2066,47,1,493696
2066,48,1,493098
2066,49,1,491995
2066,50,1,490301
2066,51,1,488155
2066,52,1,485801
2066,53,1,480861
2066,54,1,489322
2066,55,1,482496
2066,56,1,472871
2066,57,1,467134
2066,58,1,468898
2066,59,1,453953
2066,60,1,443133
2066,61,1,426531
2066,62,1,418020
2066,63,1,405776
2066,64,1,397463
2066,65,1,402283
2066,66,1,409156
2066,67,1,416007
2066,68,1,416848
2066,69,1,421971
2066,70,1,418199
2066,71,1,411119
2066,72,1,416435
2066,73,1,409099
2066,74,1,409507
2066,75,1,412739
2066,76,1,396083
2066,77,1,377008
2066,78,1,364799
2066,79,1,342023
2066,80,1,337035
2066,81,1,326158
2066,82,1,305240
2066,83,1,294541
2066,84,1,281308
2066,85,1,271769
2066,86,1,258738
2066,87,1,235244
2066,88,1,206169
2066,89,1,189770
2066,90+,1,1444712
2066,0,2,422923
2066,1,2,422554
2066,2,2,422402
2066,3,2,422305
2066,4,2,422283
2066,5,2,422399
2066,6,2,422663
2066,7,2,423055
2066,8,2,423572
2066,9,2,424178
2066,10,2,424789
2066,11,2,425367
2066,12,2,425947
2066,13,2,426487
2066,14,2,426945
2066,15,2,427847
2066,16,2,429222
2066,17,2,430782
2066,18,2,433578
2066,19,2,438913
2066,20,2,444578
2066,21,2,449358
2066,22,2,454857
2066,23,2,459994
2066,24,2,463742
2066,25,2,465182
2066,26,2,464709
2066,27,2,463902
2066,28,2,462946
2066,29,2,461952
2066,30,2,460907
2066,31,2,459981
2066,32,2,459416
2066,33,2,459187
2066,34,2,459301
2066,35,2,459474
2066,36,2,459666
2066,37,2,460118
2066,38,2,460818
2066,39,2,461663
2066,40,2,462521
2066,41,2,463341
2066,42,2,464179
2066,43,2,464936
2066,44,2,465512
2066,45,2,465985
2066,46,2,466336
2066,47,2,466356
2066,48,2,465899
2066,49,2,464934
2066,50,2,463537
2066,51,2,461824
2066,52,2,459967
2066,53,2,455611
2066,54,2,463726
2066,55,2,458262
2066,56,2,450929
2066,57,2,446036
2066,58,2,447646
2066,59,2,433287
2066,60,2,424881
2066,61,2,408999
2066,62,2,401001
2066,63,2,389222
2066,64,2,382370
2066,65,2,389982
2066,66,2,395261
2066,67,2,403911
2066,68,2,406073
2066,69,2,412453
2066,70,2,405764
2066,71,2,403484
2066,72,2,411378
2066,73,2,410030
2066,74,2,418707
2066,75,2,416412
2066,76,2,401520
2066,77,2,393098
2066,78,2,389496
